	LTHSC.1	LTHSC.2	LTHSC.3	LTHSC.4	LTHSC.5	LTHSC.6	LTHSC.7	LTHSC.8	LTHSC.9	LTHSC.10	LTHSC.11	LTHSC.12	LTHSC.13	LTHSC.14	LTHSC.15	LTHSC.16	LTHSC.17	LTHSC.18	LTHSC.19	LTHSC.20	LTHSC.21	LTHSC.22	LTHSC.23	LTHSC.24	LTHSC.25	LTHSC.26	LTHSC.27	LTHSC.28	LTHSC.29	LTHSC.30	LTHSC.31	LTHSC.32	LTHSC.33	LTHSC.34	LTHSC.35	LTHSC.36	LTHSC.37	LTHSC.38	LTHSC.39	LTHSC.40	LTHSC.41	LTHSC.42	LTHSC.43	LTHSC.44	LTHSC.45	LTHSC.46	LTHSC.47	LTHSC.48	LTHSC.49	LTHSC.50
Fam109b	1.31280947006219	0	1.14127734767848	0	1.25442769904152	7.45312069732175	1.28581591341085	7.2533169762136	1.9351195519303	5.56209941980086	0	0.820433392630413	1.59898549684941	1.94463403352079	1.6790118967536	0	2.18535510878884	1.70870699118727	1.57575220513395	1.68808183436461	0	2.1009348556407	2.50372924607337	1.72903517294323	1.11194349975667	2.0115702661289	9.01037731571625	1.40174974791195	0.997554300020128	0	2.11137888139567	0	0.80876527462135	1.38718940125449	0	0	7.01932698781833	1.86692669209532	3.22876374456087	0	0	2.33725204080983	1.9981726171971	0	9.22019397646354	0	1.22819786149267	1.33373885305582	1.22846814583548	1.68743497995824
Neurl3	1.31280947006219	1.685034616804	0.680667469145265	0	2.54844579329054	4.17644627394822	0	0.826445289004537	2.25261675237224	0	4.83724967299919	2.6693794254446	3.47852027989586	2.39892540841496	7.80355415320557	2.16889443877843	7.94572708987788	8.15271415383842	6.61565947192077	8.717713802902	1.79807507476446	1.79385617573318	6.15121822094516	5.74078466672108	3.41657648106495	9.08281228904847	0.740755741907091	5.69790645050094	3.31752284539358	0.733277872112113	6.14449221783906	8.96888548945901	9.34619165568129	7.14531763363638	8.05409033147829	8.79357296816788	2.07661281416441	0	2.37498978149678	7.88642146803852	6.10286169905064	10.4877402662945	3.31973495760211	3.11519888768838	2.53169843606084	1.4079119309238	8.68136563189854	2.0147484015161	5.94117972162034	2.44404973613569
Slc44a2	7.97635211862331	1.685034616804	1.14127734767848	9.63132105855058	3.10793672009724	2.96949480533823	8.97215375707989	1.11100858413192	1.52743676925729	1.83559438245591	9.05015718829963	7.46270215121599	1.59898549684941	3.45587349850751	2.43407340425286	7.32286367522218	6.6892090514952	7.68075308242924	3.44685749251799	3.30584210941915	1.79807507476446	2.35398405341526	1.73801023059881	7.49210426815921	8.52352943848756	2.181922019031	8.72939357964729	4.25280944360838	8.06121193533353	1.86775714163276	7.16796760047176	7.80501220858505	9.36440502008571	9.36322415698176	7.83520208690037	1.83958550637163	8.19894734362838	7.43538336343789	3.76149426081289	1.79377669719658	7.06153082895437	3.71810681402877	0	1.18745050762379	0	0.869290379276498	1.88185381389216	2.82419798402018	1.22846814583548	2.11478453105817
Fam132a	8.99042445040516	5.09728281338374	8.17279908624264	4.91560998814269	3.82419622353791	5.96563590033877	3.37132102357255	11.9952490436581	2.25261675237224	7.69918606022943	1.89274151708825	2.6693794254446	3.18859220263565	2.39892540841496	3.58621568685749	7.00711377474229	2.57718522138222	4.2592287212199	6.29011915208793	4.3923531074047	6.49492966635674	7.3269581863394	7.785029298542	7.47968300557295	1.11194349975667	7.98401210861747	2.81546450968477	2.09910560344277	6.68165258374681	10.8572741356858	8.08568400579135	0	1.52570759778121	4.10071369236301	1.95533016715751	1.83958550637163	7.01932698781833	1.86692669209532	3.22876374456087	0	1.2875062125702	0	6.7255064394802	7.59918662502554	7.39564733575297	1.4079119309238	0	2.82419798402018	7.58294464859837	3.94817384061959
Ube2cbp	1.31280947006219	3.83722541802099	6.57060654859045	3.22306342876753	5.88753614295364	8.43482529424882	1.28581591341085	0.826445289004537	2.25261675237224	7.41418764623388	0	3.23653861505874	1.59898549684941	2.39892540841496	3.58621568685749	2.16889443877843	0	1.09378913138736	0	2.93863203698588	0	2.1009348556407	0	0.825123596197195	1.11194349975667	0	0	0	0	2.10837705734712	1.41170848860352	0	1.70271729518413	2.0811255728358	0	0.895062630621889	0	1.86692669209532	0	1.15937522308033	0	2.33725204080983	1.9981726171971	1.18745050762379	0	0.869290379276498	1.88185381389216	4.37623177642902	0	0
Cav2	6.11427183704905	7.98621094217368	7.44316646584415	2.36983989453183	0	7.71008237807645	0	1.11100858413192	0.957072167664857	1.83559438245591	0	0	0	0	0	1.45858848576747	1.27462243032525	1.09378913138736	0	9.09719166464846	6.78152502139477	0	0	5.74078466672108	0.472094735381451	9.07742395912957	8.35372366977171	0	0	0	0	2.14573540679245	0	0	7.64086108151592	0	0	1.86692669209532	9.42567900696648	0	0	2.33725204080983	0	0	1.76182146942908	4.90384546700603	0	1.33373885305582	0	9.10209740650208
Marveld1	6.73310538078672	1.685034616804	0.680667469145265	0	1.25442769904152	0	0	1.11100858413192	9.81981192485519	0	0.538273609134536	5.20941481063461	1.59898549684941	0	0	0	0.773724179706686	7.22495063266969	0	0	7.27247741736652	0.865893632532943	0	0	2.59277674008705	2.0115702661289	7.77980218800629	2.09910560344277	0	0	7.48119952777202	2.14573540679245	6.10914949413527	0	2.7561892619517	0.895062630621889	0	0	0	9.00958798611477	6.10286169905064	0	0	0	0	0	0	1.33373885305582	0	7.08066350300202
Pfkp	1.98859268499811	2.44120783052644	0	1.62499868303697	9.32775613931764	2.96949480533823	4.92993680545458	1.34858443435381	1.9351195519303	2.8919947205624	0.538273609134536	2.2719282142198	1.59898549684941	1.94463403352079	1.6790118967536	4.20819988177943	1.94062151621886	7.42865448167753	7.40409623608141	0	6.87584495363119	0	2.50372924607337	0	0.827204512593852	1.33119171927287	1.88135290649277	0	0.997554300020128	0.733277872112113	2.58052211059109	0	0	2.0811255728358	0	6.92310978819064	9.08121813955259	1.86692669209532	4.92178145942256	1.79377669719658	1.95684277248099	2.33725204080983	1.32046637386361	0	0	0	1.22819786149267	1.33373885305582	0	1.07752860463315
Hsd11b1	1.98859268499811	0	2.54177483539391	1.62499868303697	1.62226850891575	0	0	0	0	0	0.538273609134536	0	0	0	0	0	0	0	0	0	0	3.82369750194169	0	0	0	0	0	6.16219781391367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76182146942908	0	0	1.33373885305582	0	1.68743497995824
2810414N06Rik	0	0	3.41225293041084	0	0	0	0	0	1.52743676925729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.460329275232209	0	0	0	0	0	0	0	0	0	0	8.09332415275022	0	0	0	0	0	0
Ctse	2.44698278844921	4.89730115829559	4.84461330475699	4.58066451923912	4.08200733655864	5.50500244221558	2.90147432694364	11.5699082114082	1.52743676925729	2.8919947205624	0.538273609134536	4.48840057128703	3.18859220263565	2.39892540841496	0	6.84103675236855	2.88500755171873	3.75250515478637	2.31086866317959	4.3923531074047	3.74284656796642	4.05544692265567	0	3.65252116405691	1.34964167848499	4.68723074758615	2.94682623874941	6.0944674142376	5.28063240057737	7.57827614746454	4.69531497640649	0	0	5.126370264035	1.95533016715751	4.11554283519212	4.09514678385372	1.86692669209532	4.70729997967227	3.26832171485857	1.2875062125702	2.33725204080983	0	0	2.53169843606084	4.19865499940557	2.3300491857154	2.0147484015161	1.22846814583548	3.13305781308916
Ifi205	0	0	0.680667469145265	0	0	0	1.6586907021871	0	0	0	0	0	0	0	0	0	0	0	3.44685749251799	0	0	0.865893632532943	0	0	0	0	0	0	0	0	1.41170848860352	0	0	0	0	0	2.89458771332169	2.65422806470208	0	0	0	0	0	0	0	0	0	0	1.22846814583548	0
Ifi27	1.31280947006219	7.56465173382013	8.06650016800373	7.62157843903132	4.84370744300188	4.42612097167235	9.34346950505358	8.59141780017157	4.67103953617093	2.8919947205624	6.96998229721991	8.27102612091665	4.41230879836474	5.01540001765064	8.26251727704652	4.20819988177943	3.7075818664292	8.72442515163266	3.15763149429504	3.84133710874188	7.56448867768444	4.37429088044721	2.50372924607337	0.825123596197195	7.49685084018094	2.82057053441784	7.43846003789757	3.64334009025824	5.69563846719843	6.71422718404636	7.35518371949612	0	1.86036320194829	8.66149849909515	6.82328851452639	2.62249553319581	2.07661281416441	9.66382398756095	8.7276464157768	2.56910876176759	2.75792562016573	0	3.52133700965157	1.82984885974111	4.77103311647281	8.63306796945609	1.22819786149267	3.33960817021852	8.22489929318885	3.72406033374212
Ankrd33b	0	0	0	9.90976872924034	0	2.14284130078266	7.58166288564998	0	0	0	0	0	0	0	0	0	6.85757982979756	8.2792598481916	0	0	1.79807507476446	1.40323301959333	1.73801023059881	0.825123596197195	0	0	5.95572286499463	7.16865211332129	6.87778905394623	0	1.41170848860352	7.71380469209041	0.460329275232209	0	0	0	2.07661281416441	0	0	7.61404627669691	7.1952176179504	4.87645519217087	7.53285150013326	1.18745050762379	0	0	1.22819786149267	0	1.22846814583548	1.68743497995824
Alkbh8	3.84380662381892	0	0	0	0.759464758228743	0	0.781653072803016	5.13034068106157	0	0	0.929387550053108	1.72150794335054	3.71982008733638	0	0	2.16889443877843	0	5.66990273392551	2.31086866317959	0	0	3.07076947936567	4.11688328260949	6.1385649310786	1.89136255355152	2.33426642277888	0.740755741907091	1.40174974791195	3.31752284539358	1.86775714163276	0	2.14573540679245	0.460329275232209	1.38718940125449	0	0	2.07661281416441	1.86692669209532	3.22876374456087	0	8.84315554295039	7.69851703160068	3.52133700965157	0	7.47535449266019	0.869290379276498	1.88185381389216	1.33373885305582	1.88219742705972	1.68743497995824
Hexa	2.44698278844921	3.59423866887222	2.20704540406976	3.22306342876753	8.2664964132768	3.87432860284166	8.5560076494365	5.95632483604997	2.92401669503474	8.21167510931512	1.23676874188797	2.2719282142198	8.56395967911478	3.0221019669637	9.20201817230611	3.52235208993251	8.73743825929769	1.70870699118727	2.79550227732982	7.49988314890981	6.64533229266238	3.20549916090648	7.88819851855306	8.51573082998619	1.34964167848499	9.53108539544812	2.12275714728188	8.81688079106068	9.7960098444951	0	2.93396569439676	3.49512375938416	8.41426029659115	7.9832617133832	1.95533016715751	0	0	8.85072827850069	2.37498978149678	2.56910876176759	7.82811115301235	3.18694160398455	7.59003264982509	8.08655990442268	8.56536528962007	9.19358018739976	9.04262990151958	7.63424157986536	7.74527574795075	7.10414145716246
Ifi27l2a	0	10.4637915034917	0	1.62499868303697	0.759464758228743	0	6.10003899470589	0	0	0	0	0	1.59898549684941	0	0	0	0	0	2.31086866317959	0	1.79807507476446	0	0	1.34674341170981	0	0	0.740755741907091	8.86848317854593	1.58170064520745	0	0	2.14573540679245	0	0	1.95533016715751	0	0	2.65422806470208	2.37498978149678	0	0	0	0	0	1.76182146942908	0	1.22819786149267	0	1.22846814583548	0
Tbc1d9b	8.79215921144611	6.94077120918515	2.38409627776235	1.62499868303697	1.91511922912518	6.43308862598095	1.28581591341085	8.2704244636954	2.7329629805251	4.5923169968139	8.14334023923991	2.48429759316252	2.33873940769807	3.63198950467288	4.03690764778766	7.59487146316216	8.21744971626847	7.45687314629937	7.35256889203116	1.68808183436461	7.70815255375306	2.35398405341526	0	0.825123596197195	1.73237007118547	1.33119171927287	1.22780387493217	2.09910560344277	1.58170064520745	6.21970520092115	2.11137888139567	3.49512375938416	8.5764538404632	8.57856860681312	1.95533016715751	3.96483668710419	5.18585575164475	1.86692669209532	2.37498978149678	5.58126258180781	1.95684277248099	7.78059329109141	1.32046637386361	2.27276895989592	2.53169843606084	8.99282492599293	8.84195708307497	7.83011600028741	1.88219742705972	2.93781639405485
4732440D04Rik	0	0	0	1.62499868303697	0	2.14284130078266	0	0	0.957072167664857	1.19193662255007	0.538273609134536	4.43831168622591	0	1.2778066084444	0	2.16889443877843	0	0	0	0	0	1.40323301959333	1.73801023059881	0.825123596197195	0	1.00772381180749	0	0	1.58170064520745	0	0	2.14573540679245	0.80876527462135	2.0811255728358	0	0	2.07661281416441	0	0	0	0	2.33725204080983	0	0	0	0.869290379276498	1.22819786149267	0	0	1.68743497995824
Ctbs	1.98859268499811	0	0	1.62499868303697	1.91511922912518	0	0.781653072803016	1.34858443435381	0	0	6.7390741639932	0.820433392630413	2.82535958000413	1.94463403352079	2.43407340425286	1.45858848576747	1.27462243032525	1.09378913138736	0	1.68808183436461	1.79807507476446	2.35398405341526	0	3.5611569112206	0	0.590116300441331	1.59127389311726	3.20337223970892	8.52649916112902	6.64906618914508	2.11137888139567	0	1.0892048412023	1.38718940125449	2.7561892619517	1.44327841884737	0	6.46546945505619	2.37498978149678	2.23291253941243	0	2.33725204080983	0	0	0	0.869290379276498	1.22819786149267	7.45831068639764	1.88219742705972	2.44404973613569
Gm21738	0	0	3.23883825323857	3.22306342876753	1.25442769904152	0	0.781653072803016	2.76549864837605	0	0	0	0	0	0	4.65666466313523	0	0	1.70870699118727	6.1361053520766	0	3.44761050990892	2.1009348556407	2.50372924607337	0.825123596197195	2.03455958887331	0	3.70917123613516	3.64334009025824	2.31801298235076	0.733277872112113	1.41170848860352	0	0	0	1.95533016715751	1.44327841884737	0	0	0	0	0	2.33725204080983	0	0	0	0	2.94742457230315	0	0	0
Atg7	1.98859268499811	5.57061786174181	9.85927714493917	8.08732730947371	1.62226850891575	2.14284130078266	7.98529511388513	1.11100858413192	0	4.73832699595414	0.929387550053108	0	0	1.2778066084444	7.93917665434369	5.83158812840132	1.27462243032525	1.09378913138736	2.31086866317959	0	6.45474463226336	1.40323301959333	4.73840177433208	0.825123596197195	0.827204512593852	0	0	2.09910560344277	1.58170064520745	2.10837705734712	0	2.97275798780294	7.69850112180884	0	0	0.895062630621889	7.28050669034388	0	4.14968907796177	5.91200609419032	8.45012203457916	4.66222548919799	4.45710545672866	1.82984885974111	2.53169843606084	4.26219343118884	8.97879085677928	0	1.22846814583548	7.53394753849756
C3	1.31280947006219	0	0	0	1.62226850891575	2.14284130078266	0	0	0	3.49527777415156	0	0	1.59898549684941	1.94463403352079	1.6790118967536	2.16889443877843	0.773724179706686	1.09378913138736	0	0	0	0	0	0	0	1.00772381180749	0	1.40174974791195	0	0.733277872112113	0	0	0	0	0	0	0	1.86692669209532	0	0	0	0	0	0	1.76182146942908	0.869290379276498	1.22819786149267	1.33373885305582	2.33042696284621	1.07752860463315
Unk	1.31280947006219	0	0	1.62499868303697	2.3665809245598	2.14284130078266	0	6.12566448319211	1.9351195519303	1.83559438245591	0.929387550053108	1.72150794335054	2.33873940769807	1.2778066084444	1.6790118967536	1.45858848576747	7.51315458922802	3.86908810261138	0	8.3561224601045	4.68793365812984	1.79385617573318	8.12388338598059	0	7.27681837767018	1.00772381180749	0.740755741907091	2.9200786510993	0.997554300020128	7.03157968049271	0	0	0.460329275232209	2.0811255728358	0	0.895062630621889	0	5.03432876343183	2.37498978149678	0	0	3.18694160398455	1.32046637386361	0	1.76182146942908	0.869290379276498	6.64908198592244	1.33373885305582	0	1.68743497995824
Dnajc9	7.73638521845014	9.81810409846449	1.77041664242067	3.75558335572912	4.57679184599786	9.25054264047562	2.90147432694364	9.68683172159941	2.7329629805251	8.08772239344272	1.49002307987507	2.2719282142198	9.8331378424774	3.45587349850751	6.64520958379149	3.52235208993251	2.88500755171873	2.46919695557795	7.94622018359414	0	5.65967297815953	2.35398405341526	8.27295030788084	2.84267608579759	7.61266501173497	3.26171999584419	3.06721890957095	2.56721816234535	8.082585317041	9.89916522354715	10.3382298737726	5.88820799553255	7.81384568294851	3.41874538211907	2.7561892619517	8.77103758336613	2.89458771332169	2.65422806470208	2.37498978149678	1.15937522308033	8.97294525010416	4.87645519217087	7.63419985206643	1.18745050762379	2.53169843606084	1.4079119309238	9.3669475647894	7.18440226399955	3.17936510493758	3.72406033374212
Pgbd1	0	0	0	0	0	0	0	0	0	1.19193662255007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14573540679245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22819786149267	0	0	0
Il1rl1	0	1.685034616804	0	0	2.54844579329054	2.14284130078266	0.781653072803016	2.16346585736722	1.9351195519303	1.83559438245591	1.89274151708825	0.820433392630413	2.33873940769807	1.94463403352079	0	2.99884056522623	1.94062151621886	1.09378913138736	1.57575220513395	0	2.57413019231015	3.32871442685815	0	0.825123596197195	1.11194349975667	0.590116300441331	0	0	1.58170064520745	4.67294799411001	2.11137888139567	2.97275798780294	0	1.38718940125449	0	0	0	1.86692669209532	0	1.79377669719658	0	0	1.32046637386361	1.18745050762379	0	1.4079119309238	0	1.33373885305582	1.88219742705972	1.68743497995824
Mios	4.54001033210735	3.83722541802099	0.680667469145265	2.36983989453183	1.25442769904152	7.98758752267401	7.75975411414534	8.02911620821346	0	2.27910764572517	1.23676874188797	1.34020493637682	2.82535958000413	0	8.12134075622212	0	1.64571659004074	1.09378913138736	0	0	7.91482306154757	2.75644206519869	7.38230494221466	0.825123596197195	0	1.81837632218652	0.740755741907091	1.40174974791195	2.99571730035743	7.19702610053273	4.38724157406876	0	7.63717555138611	0	0	0	8.8889535138776	0	5.67941979287937	1.79377669719658	0	2.33725204080983	0	1.18745050762379	0	8.01653205232852	0	2.0147484015161	1.88219742705972	1.68743497995824
Lck	1.31280947006219	0	0	9.64265178320229	1.25442769904152	0	0.781653072803016	0	0	5.99875997466267	0	0.820433392630413	1.59898549684941	0	0	2.64274315028669	1.27462243032525	1.70870699118727	7.10520351179563	0	1.79807507476446	0	1.73801023059881	1.34674341170981	6.68388028449985	2.33426642277888	1.22780387493217	5.33675621293415	0	0	0	2.14573540679245	0.460329275232209	0	3.26815589228512	0	7.18801578535674	0	0	0	0	2.33725204080983	0	8.27684460154182	1.76182146942908	0.869290379276498	0	0	0	1.07752860463315
Lactb	0	0	0	0	0.759464758228743	0	0.781653072803016	5.76443200768281	0	0	0.538273609134536	0	1.59898549684941	1.2778066084444	0	5.74016662221794	0	1.09378913138736	0	1.68808183436461	6.93546447214478	5.5813719401974	0	0.825123596197195	1.11194349975667	1.00772381180749	9.28323713633492	4.25280944360838	0.997554300020128	0	1.41170848860352	0	0	2.0811255728358	0	1.44327841884737	0	0	0	1.15937522308033	0	0	0	0	1.76182146942908	0	0	0	1.88219742705972	1.07752860463315
Ash1l	3.98572670702933	8.18600538911448	1.14127734767848	3.75558335572912	8.12328256776718	4.63889442863956	8.78257176220734	6.55740906463038	2.7329629805251	6.56643807830057	3.72359232323485	8.06776672951071	3.71982008733638	8.3031360937258	7.60572793642742	7.71978032748033	7.59486643333667	8.08200321365326	6.39571691783671	7.71351927526495	3.07599079825982	3.98225686161367	8.06218245246381	6.95068073442486	8.90417015889303	2.59781264271478	3.17833407049156	8.13019541956843	9.2943202492594	6.09942171021302	1.41170848860352	8.048425224246	6.0200462347162	2.0811255728358	8.24410167996083	5.69269908364766	2.07661281416441	2.65422806470208	0	1.15937522308033	2.75792562016573	7.38533667215198	8.11131394625017	9.00718051038727	7.02378815975971	8.40576494599217	2.3300491857154	2.47551333772625	8.41288603449338	2.93781639405485
Ldhd	0	0	0	1.62499868303697	0	0	0	0	0	0	0	0.820433392630413	1.59898549684941	1.2778066084444	0	0	1.27462243032525	0	0	6.99627525655208	0	1.79385617573318	0	7.45451496959801	7.95635287304581	0	1.22780387493217	2.56721816234535	0	0	0	8.77946576047787	8.03049097362513	2.0811255728358	0	0	0	8.39762547511701	2.37498978149678	0	0	3.71810681402877	1.32046637386361	1.18745050762379	0	0	0	0	0	0
Plekho2	9.48762302181102	2.44120783052644	1.14127734767848	9.11752729199865	1.62226850891575	4.82428296073646	6.29760870015039	5.44400723625435	8.53144186326779	7.28942549315612	4.94707803576127	2.48429759316252	1.59898549684941	6.28417784568188	2.92718667465933	1.45858848576747	0	2.13849211172478	1.57575220513395	5.10157440398462	7.63810813722132	2.1009348556407	2.50372924607337	0	7.36415766893204	1.33119171927287	0.740755741907091	8.61415028901893	7.78302919564607	7.58824266052874	0	4.64248464646062	0.80876527462135	8.41747179845684	1.95533016715751	1.83958550637163	0	1.86692669209532	9.0687168857421	1.15937522308033	5.68473483729669	2.33725204080983	0	2.27276895989592	7.97775111523578	0	7.02129313228218	2.47551333772625	0	8.00223041046666
Ccnb2	2.79431060257526	8.08368512556776	1.48987351066953	3.51375527977252	1.62226850891575	2.96949480533823	1.28581591341085	9.34901039338984	2.25261675237224	1.83559438245591	0.538273609134536	1.34020493637682	2.82535958000413	2.39892540841496	3.58621568685749	3.52235208993251	2.57718522138222	2.13849211172478	3.15763149429504	2.93863203698588	3.07599079825982	5.04772418241655	1.73801023059881	1.34674341170981	2.16481796001452	2.92025237019618	2.67093271902724	0	1.58170064520745	2.93057060594183	3.21763433690368	0	0.460329275232209	1.38718940125449	1.95533016715751	1.83958550637163	0	0	0	1.79377669719658	0	0	0	1.82984885974111	0	1.4079119309238	1.22819786149267	2.0147484015161	2.671909805641	2.93781639405485
Wls	9.91552313896688	9.37860771622584	6.37489755792912	10.8434288135092	5.38815111939814	8.50433759844239	0	0.471609226479629	0	6.35630765677113	7.97722088586921	7.3986588250506	6.5285494100549	2.39892540841496	8.55211019980525	5.69218743128714	2.88500755171873	2.13849211172478	2.31086866317959	7.60242684850886	9.28278116128225	2.1009348556407	8.40804705676238	2.67847933886303	8.87829328178148	10.1081495998618	3.28149984276167	2.56721816234535	8.54970634079708	7.41987470045826	0	8.81281357319427	9.26390888105861	8.20483943441479	7.12045811840031	1.44327841884737	2.07661281416441	1.86692669209532	10.4764316137292	8.43118956132907	6.3774755474697	4.10547419726411	2.45743799529192	5.20045632380393	3.40122641773722	6.93704218400411	10.3920400645243	8.32335026360099	2.33042696284621	7.13865718416816
Slc43a2	0	5.81729139695234	7.97266785975885	6.92951043585575	1.25442769904152	2.14284130078266	0.781653072803016	0.471609226479629	10.4226643635922	0	0.538273609134536	2.02281010137383	1.59898549684941	1.2778066084444	1.6790118967536	5.78660141032089	1.27462243032525	1.09378913138736	5.60115598721313	2.44481542954916	3.44761050990892	2.1009348556407	1.73801023059881	6.15428142710984	0.472094735381451	1.81837632218652	0.740755741907091	3.20337223970892	0	0	3.45458687816075	2.14573540679245	0.460329275232209	0	1.95533016715751	0	0	7.50011062800046	6.33197580506087	1.79377669719658	0	7.51887052670957	0	1.18745050762379	0	0.869290379276498	0	3.10479832282722	4.93309919587022	1.07752860463315
Gramd1a	8.38142032682903	6.71599784211968	10.3425194831003	1.62499868303697	8.68846118136342	7.58731499480336	8.63641776942005	0.826445289004537	1.9351195519303	4.80614021401657	2.05853667719942	6.64105170486269	9.64117706471232	2.39892540841496	9.4896069984155	9.02312452548825	6.98428071319931	8.05764117793124	6.00874411995017	9.24717375249266	8.26780422246798	2.75644206519869	7.06757016736069	8.0702568816649	1.11194349975667	8.7192733159789	10.0089778530342	7.84089348758791	8.11924333528672	4.67294799411001	7.3697414889412	5.6133102965401	1.52570759778121	6.83413000732953	4.40233517278447	8.74525725904961	2.89458771332169	6.37632453878067	0	8.76563281787071	2.75792562016573	4.66222548919799	3.6981903027044	8.85628448233105	8.79241007418569	2.57545390058204	9.33130493306682	5.914121244338	1.88219742705972	8.29014508002048
Bcl2l14	0	1.685034616804	0	0	1.25442769904152	2.14284130078266	0.781653072803016	0	0.957072167664857	0	0.538273609134536	0	0	1.2778066084444	0	0	0	0	0	0	0	0	0	1.72903517294323	0.472094735381451	0	0	0	0	0	1.41170848860352	0	0	1.38718940125449	7.57705927333724	0	0	0	2.37498978149678	0	0	0	0	1.18745050762379	1.76182146942908	0	0	1.33373885305582	0	0
Mtfr1	2.44698278844921	8.22925119692011	0	3.51375527977252	7.99201867209048	5.60964664465386	1.6586907021871	8.63696900511786	0	1.83559438245591	0.538273609134536	0.820433392630413	0	1.2778066084444	2.92718667465933	3.28421304273593	0.773724179706686	7.98844343156838	0	8.82764473244926	1.79807507476446	3.64553504551836	3.00130567739487	1.34674341170981	6.0620083251607	2.92025237019618	8.22697896302922	1.40174974791195	2.80315975165001	9.24580669620952	7.69282145567526	0	0	7.97402068185663	0	1.44327841884737	0	8.7742774373802	2.37498978149678	1.15937522308033	7.36877308217488	7.03020956940404	0	0	0	0	3.17894562027013	7.34143744571406	1.88219742705972	7.56811586711397
Alpl	1.31280947006219	8.58600744896269	0	0	0	0	0	1.11100858413192	0	0	0	0.820433392630413	0	1.2778066084444	0	0	0	0	2.79550227732982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07661281416441	0	0	0	0	0	1.32046637386361	0	0	0	1.88185381389216	0	0	1.07752860463315
Rhbdd1	1.98859268499811	1.685034616804	2.54177483539391	3.51375527977252	2.3665809245598	0	1.95471674556488	0.471609226479629	2.5126896502273	6.91249500218826	1.49002307987507	2.2719282142198	2.33873940769807	3.45587349850751	2.43407340425286	2.16889443877843	1.94062151621886	2.13849211172478	3.15763149429504	2.44481542954916	2.57413019231015	3.64553504551836	1.73801023059881	3.12380988401281	2.28428329627697	8.31913874449493	9.35447783268465	2.56721816234535	1.58170064520745	0.733277872112113	2.11137888139567	2.14573540679245	5.74469426494881	2.54771095367706	2.7561892619517	2.15015750737471	2.07661281416441	2.65422806470208	3.22876374456087	2.8415774560086	6.49738176600897	2.33725204080983	3.08531273871731	1.18745050762379	4.49322086255504	8.45757786806118	3.37839946114327	8.07754977679935	3.3788256678511	2.93781639405485
Pip4k2b	0	0	1.14127734767848	0	3.82419622353791	0	0.781653072803016	1.5525131292091	1.52743676925729	0	1.23676874188797	0	7.22051433403695	5.49715624578241	1.6790118967536	0	0	5.90654459542515	0	0	0	1.40323301959333	0	1.34674341170981	0.472094735381451	0	2.12275714728188	1.40174974791195	0	6.81102392611244	0	6.0461063529887	0	0	0	0	0	0	3.22876374456087	0	1.2875062125702	0	3.08531273871731	1.18745050762379	1.76182146942908	0.869290379276498	0	0	1.22846814583548	0
Slc1a4	0	0	1.14127734767848	0	0.759464758228743	0	0	0	0	0	0	5.50539274918921	0	0	0	0	0	0	0	0	1.79807507476446	1.79385617573318	0	0	0	0	1.22780387493217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4079119309238	0	0	1.22846814583548	0
Pold1	0	3.30186920278698	0.680667469145265	0	8.92070415991146	8.49070049873171	0	7.69409518390784	0	1.19193662255007	0.538273609134536	2.83339436721803	3.18859220263565	3.25522931910304	0	1.45858848576747	0.773724179706686	2.13849211172478	1.57575220513395	2.93863203698588	9.08636306969074	1.40323301959333	8.38806870335385	6.9862396958144	0.827204512593852	2.92025237019618	1.59127389311726	2.9200786510993	0.997554300020128	1.21712135679422	8.87426447654756	0	1.32390220265707	7.28638090960008	1.95533016715751	1.44327841884737	7.92101839367133	1.86692669209532	0	0	1.95684277248099	0	0	0	0	0.869290379276498	0	2.0147484015161	2.33042696284621	2.71195490024261
Btbd19	0	2.44120783052644	0	1.62499868303697	0	0	0	7.21252730232752	0.957072167664857	1.19193662255007	0	0.820433392630413	4.974507868235	5.07758967956034	0	0	0.773724179706686	0	1.57575220513395	0	7.27247741736652	0	0	0	0.472094735381451	0	0	0	0.997554300020128	7.10977069796623	2.58052211059109	7.3088684663353	0	5.84671926615211	0	0.895062630621889	0	1.86692669209532	0	0	0	7.78059329109141	0	0	0	0	1.22819786149267	7.51936937796641	0	0
